id_instalacao,id_associado,id_veiculo,id_dispositivo,id_instalador,data_contrato,status_contrato,valor_instalacao,data_envio,data_entrega,status_envio,status_instalacao,termo_assinado,cidade_entrega,uf_entrega,ingested_at
e346a63d29d7ff282bb1b8439845beb9,9f001ec29edb73b8be1d8486bfae427d,1a5d363ed2c02c33d094db0c26a68eb4,34b1392c5d77608e25f6b8e3b8b6bdc4,521d59ca17686447f96fdbad3119bb6d,2025-07-24,INATIVO,120,,,PENDENTE,PENDENTE,NÃO,São José Dos Campos,SP,2026-02-05 01:54:33.557723 UTC
d62ae20162b99aba2a6bfa68f4feb370,fc91ccafc638245dfa3b7eab4e8962d7,174ed92b167959a74d9514b16c6bc479,a418764f3f44e1a1b97a1c24489f9ad3,5e03ae2a4e797cfafeb29c9eb2faeb7d,2025-06-28,ATIVO,110,,,PENDENTE,PENDENTE,NÃO,Vitória,ES,2026-02-11 17:35:21.292074 UTC
914cabeb994ead4ce3fad32be91fde12,6eb0384ea1c12ca7605ffc38d6d2b438,9fc111e9dfc76d3efde40dc93742d23a,,696a264742bfb319e8a9893912419920,2025-06-16,INADIMPLENTE,120,,,PENDENTE,PENDENTE,NÃO,Anápolis,GO,2026-02-05 01:54:33.557723 UTC
6129076bee19d1e6dad6184054f66b6f,8a1115ccf47d346c8826339b937faffd,8c86f5d620f9d70dd7df94e715f70ae9,3256e536f45dd1e8d97c9ff1197d5fb9,696a264742bfb319e8a9893912419920,2025-11-23,ATIVO,120,,,PENDENTE,PENDENTE,NÃO,Anápolis,GO,2026-02-11 17:35:21.308777 UTC
fc56ca6e4a17ed07690c70e1a4dc571a,1dfd5982b920dad0b4b024cd83b68315,591f1ce15d80443e4578715e0381a927,f060da784df77cd03e8f0b03a592263c,696a264742bfb319e8a9893912419920,2023-02-17,ATIVO,120,,,PENDENTE,PENDENTE,NÃO,Anápolis,GO,2026-02-11 17:38:18.043629 UTC
bb7168e78fa67596d15f633beef2bd96,dc8c39a4a20bc38ad380de05e179d9bc,18a2bec392f5b93f8891801550620b77,438d2f21c5041987235a34b09927d880,69bfb642df609877aa399ed169eca484,2023-07-12,ATIVO,80,,,PENDENTE,PENDENTE,NÃO,Vila Velha,ES,2026-02-11 17:38:18.036529 UTC
43c239d5750e4bf05952b5632acdde5b,4aa363106a6ddcaabc28b6d589963616,4ab1bb4851ede1747d621522f7712cff,6dd55aa720b7cbd38aaa7a493bf5a146,69bfb642df609877aa399ed169eca484,2025-06-12,ATIVO,80,,,PENDENTE,PENDENTE,NÃO,Vila Velha,ES,2026-02-11 17:38:18.017660 UTC
7f5d25d8e785c89c76e0fe76fb3f0d92,c780d97963af225051c40178e5931e79,2192699c9653bebf965f2ca5044e485d,c6ebd1a418537b59ee25276595f25a23,6d2f24365e8d54a7adef575f7e6fd69f,2026-02-08,ATIVO,80,,,PENDENTE,PENDENTE,NÃO,Juiz De Fora,MG,2026-02-11 17:35:21.287040 UTC
cdbe5a7253407d4c524babe479a431db,c9a1f68ec26ee916168d93757ab2f3f4,2da27fb4bc157108044b1a42d3cf6338,e49ea656cb8114f217736c06f0717234,6d2f24365e8d54a7adef575f7e6fd69f,2024-04-16,ATIVO,80,,,PENDENTE,PENDENTE,NÃO,Juiz De Fora,MG,2026-02-11 17:35:21.279195 UTC
164221d71f8eb27546e050b2993d7e58,82c05288cbc80e7fca7a642631933bac,95d13d4fde1004a414f813d50643c557,0a51ee836850213a4d17207b8369e814,6d2f24365e8d54a7adef575f7e6fd69f,2024-03-09,ATIVO,140,,,PENDENTE,PENDENTE,NÃO,Juiz De Fora,MG,2026-02-11 17:38:17.994297 UTC
5f8d0449c0659cdb27afef2bf1d230b0,3bfbb80f11a18dcc09e15b5c580dae8d,a496efc63c2aeb1be6571742efa39efe,ad58fa58a220e0048645c7e955b89acf,6d2f24365e8d54a7adef575f7e6fd69f,2024-01-15,ATIVO,80,,,PENDENTE,PENDENTE,NÃO,Juiz De Fora,MG,2026-02-11 17:38:18.034629 UTC
7b0d37d149f05caf18a95de5dab4f5a7,18f50fe749a19a93a34744426e69713a,40f6e1a1dfd6f3fa3d6718e6f68ac0ba,1082b8f2961093cc8214920fa599240f,74a01264abdedd962743c143309dc010,2024-06-18,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-11 17:38:18.027982 UTC
60b41b12b01c434bcdb6affd383ca20f,e4f810d99bf0a73eba8c7265bc6fe8c1,e1a15ee7cfcbd3bd738ef07604c46592,fbfecc478335afc9306c5674468d851b,74a01264abdedd962743c143309dc010,2024-10-01,INATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-05 01:54:33.557723 UTC
5fe5c311141388934a8ea6b94e2344a7,05bab310989f9e50e583528b59c082d8,da4b72adf4fa3c21999654c6de1fd5ec,efe7509dd7eaacc3d5af86eddb6a344c,74a01264abdedd962743c143309dc010,2024-05-22,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-11 17:35:21.315884 UTC
1e3826862f6d22fcdf61c78734741ceb,43d59872e15703ee3a5e6012c984ccd4,f575bc341daeb1ca0a21b99533f32659,356b511b177a34f0dcf61d5a5f5d43cc,74a01264abdedd962743c143309dc010,2026-02-05,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-11 17:38:17.995448 UTC
2ddc5e5e2cf938dcbfdba7c45dc7e809,a8347d501d1d6dd406714a39a4bc846d,7ea3dd392c61ff3e23dcf519f7a18402,,74a01264abdedd962743c143309dc010,2025-09-08,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-05 01:54:33.557723 UTC
baf86f25d23348201329f9fe67998aa3,7e6801076cf6c3396ac1e1e9f716dfbc,f531037edec5e0754d4a67e711bb052d,72b34ed1e5b3b850cd7a77a80d0ecc4f,74a01264abdedd962743c143309dc010,2024-10-03,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-11 17:35:21.312215 UTC
a4a93d4e818893b6a4426d435544c542,8cd3a5476fd4321f1fb136217b854760,5f58dcf404b71e109c8c9487146a6e59,be85bbac5b0d1b59aa2397d491abfca7,74a01264abdedd962743c143309dc010,2024-03-08,INATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-05 01:54:33.557723 UTC
d993b51aec895a9e2d7fa2e6caa579d1,99be0e08a1c3eb4e79349d1d88e85319,ab0387f350f5c29040518ee43760035d,fdc2fe5e6660c04cb7814ce91aa21b9b,74a01264abdedd962743c143309dc010,2024-06-06,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-11 17:35:21.303033 UTC
82a98249f7976a5e6df058702b1496fc,41a4895df655724d61b2f29e2a68d0cb,c97bd9954bbd23736f758f574afbfa87,c225f5b03a4722c9552e165137db49aa,74a01264abdedd962743c143309dc010,2024-05-22,INATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-05 01:54:33.557723 UTC
76832f32afab70ab2ff59191c8ef34ae,5ecbf5b6420ed214da0f524e0f25bfdf,6210a23950a92deba34d7a75fb5c2c0d,,74a01264abdedd962743c143309dc010,2025-08-11,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-05 01:54:33.557723 UTC
d2f251cceac47c6ce536513dfd288ef4,bb7becd5c087ddec5a3d9ef4432fcf91,0f98ec9dee8aab3808b3400b6480cad5,,74a01264abdedd962743c143309dc010,2025-03-01,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-05 01:54:33.557723 UTC
58b760338a4e0f9d019ec7864af8756f,3863f73a898acb7470c7486747d170b1,e80ffaa5f19658acca80c1495cd0caa7,,74a01264abdedd962743c143309dc010,2025-07-11,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-05 01:54:33.557723 UTC
9176e446582fbb300966fef6b4b5331c,c368cd1a68a450bde460c00bd690a92c,cbfb5191900ec60791e86481e65c5fc4,,74a01264abdedd962743c143309dc010,2026-01-09,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-05 01:54:33.557723 UTC
d261747eb6cd96312bc9a037a6954fc5,5f303a79da7ce8ef8991b3956275109a,ac7d1bff113d26d1d2ee1bdf54dff95b,,74a01264abdedd962743c143309dc010,2025-12-11,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-05 01:54:33.557723 UTC
25a031c29e67a89670e9ed8943c890d0,f95b5f44042405e00a79e1a24c6492d8,ccc3824b9ce419a9bae9d2f2dbc48c78,,74a01264abdedd962743c143309dc010,2025-07-15,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-05 01:54:33.557723 UTC
827ed8738fe638526f7324502f536030,1e6805ce9cf07771320777f27fc04875,8cc1d37f794cabef796df252b6a7faab,b53e7004bf43e9e7b72d1d50c6516584,74a01264abdedd962743c143309dc010,2025-08-18,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-11 17:35:21.305155 UTC
3193514a03ca4dfa6c8c66c7208667fb,33ac47af96efef75ab164fb9efe6d747,bb46042e7aecfcd18e4180ef570218d4,cad679dfdd1430a9fca344ea440f64ec,74a01264abdedd962743c143309dc010,2025-06-14,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-11 17:35:21.287350 UTC
53d85efd86222db6c903b291f6a2c581,dd17eff633f0b359d56d77fb1664ecd0,f73b08a4d22590c2b8263ef6e0f44834,,74a01264abdedd962743c143309dc010,2025-09-13,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Cascavel,PR,2026-02-05 01:54:33.557723 UTC
b911e31fa4c32c57a0c0b27a45f5e96b,63d7d6ba29b9531a516e770de5f31e92,e49d97dbce75f716f3832b48ff3f5a64,,7524b0fe1090e528a578e0f787dba3a6,2025-06-26,ATIVO,180,,,PENDENTE,PENDENTE,NÃO,Porto Alegre,RS,2026-02-05 01:54:33.557723 UTC
21e65548708f13781c7a0ccd5e584ed7,cee0e78216856efab3868027ae9f2038,9936306c56ff438012860fd800b710d6,,7524b0fe1090e528a578e0f787dba3a6,2025-04-02,ATIVO,180,,,PENDENTE,PENDENTE,NÃO,Porto Alegre,RS,2026-02-05 01:54:33.557723 UTC
bdbd6cd6121bec45a44a6647ff0342f2,984abd05b325a41e5b621642e77ca6e3,431ac9c7e90bd9ac591d49128dafa112,edab8837b52acb6eca473a39543d4987,7524b0fe1090e528a578e0f787dba3a6,2026-01-24,ATIVO,80,,,PENDENTE,PENDENTE,NÃO,Porto Alegre,RS,2026-02-11 17:34:11.174243 UTC
8aae1f43e894f6302d22d1e39c0c704d,3448067daea424210656806ceaeccd0d,77c9d07d767f301e7ea9162b0d14cd66,205fa6ce928e425dd367dbfea84600a4,7524b0fe1090e528a578e0f787dba3a6,2024-03-09,INATIVO,80,,,PENDENTE,PENDENTE,NÃO,Porto Alegre,RS,2026-02-05 01:54:33.557723 UTC
6cb39fc765113bcf95931165f8766045,f22dd790226c7ae0f4307695d842060d,8b24d792c841576218179e208155c3f4,96738517c62163301723b456ce6c4702,7524b0fe1090e528a578e0f787dba3a6,2024-10-01,ATIVO,180,,,PENDENTE,PENDENTE,NÃO,Porto Alegre,RS,2026-02-11 17:35:21.286546 UTC
8f416855b52c7973f4e0de4971c97062,3fa230b840cb028233e275f28982f9ba,fc237c32bf633a16f39dcb7bcae58b69,15070fc850950d51bb46befe0b21099c,77987fc108af38bf09824c47b735beb0,2024-05-08,ATIVO,110,,,PENDENTE,PENDENTE,NÃO,Blumenau,SC,2026-02-11 17:35:21.289644 UTC
7d823f997aa2fef479c78650f0e3422d,d921be215fbdfae05112a125debd915a,42e376f9fdfac2c444c6bec4419e6d44,,77987fc108af38bf09824c47b735beb0,2024-09-20,INADIMPLENTE,120,,,PENDENTE,PENDENTE,NÃO,Blumenau,SC,2026-02-05 01:54:33.557723 UTC
80663c7a0631e1f0f2cdcdd88099b25e,d1be589ee530f141d3e34bc1a3240c34,2dc4770d4b031715f5f42844c3d011e8,cccb8b9d712720023e8b1a6c56800c2c,790ed12a0e81bba89af3666b268be919,2024-03-23,ATIVO,90,,,PENDENTE,PENDENTE,NÃO,Brasília,DF,2026-02-11 17:38:18.020916 UTC
4106a3d3f41307cd71ffaf9f886386fd,b501a49ba6822cdeacce71b8757c876a,eeb89ca4df6b401ccc7f47528f425d87,,7af920c10f849450724ec4c8fa3e47d3,2025-11-25,ATIVO IRREGULAR,0,,,PENDENTE,PENDENTE,NÃO,Palhoça,SC,2026-02-05 01:54:33.557723 UTC
d7b91eaf57b16cda5b0eb6df907e8074,589c406d31d8c48c6454c0186e8bbd01,f6519234dd5f7a1d65e55b41b7e6500d,,82676d7db57b8c23b2a33d81e586e520,2025-12-20,ATIVO,160,,,PENDENTE,PENDENTE,NÃO,Fraiburgo,SC,2026-02-05 01:54:33.557723 UTC
920d902169ae121e70e47c31179619dd,7ab14e105f414231e3f071acb3fc9194,d27c0a51d46bd6ab1f8643c7f85f2090,,82676d7db57b8c23b2a33d81e586e520,2025-11-25,ATIVO,160,,,PENDENTE,PENDENTE,NÃO,Fraiburgo,SC,2026-02-05 01:54:33.557723 UTC
2d9ca2b3f7a81524fb52b5bad809da23,19cead0fa2f9c730a73be4f756d79028,ac5d8c8eb61a88af9e57b2b75ca115b6,c1fb1d42ef59df59cb110533518c5865,87bb05b02f67f5071a82bea089834683,2023-12-04,INATIVO,130,,,PENDENTE,PENDENTE,NÃO,Ponta Grossa,PR,2026-02-05 01:54:33.557723 UTC
1ded115a35814f365ca9ae3bc2772d58,6d08fcff3522bef11e95878ccba7df1e,0c50cefa3aa1805c3acb0e9cfbe2d1a2,65edd62f2c0e8afccf9797cda7680b33,87bb05b02f67f5071a82bea089834683,2021-12-28,INATIVO,100,,,PENDENTE,PENDENTE,NÃO,Ponta Grossa,PR,2026-02-05 01:54:33.557723 UTC
72834942b66c4ee1121347994915829f,ebe3e73b284de844c489d40f62720c42,8bc1258b4a210dd7a88177fa434d6899,,87bb05b02f67f5071a82bea089834683,2025-03-03,ATIVO,130,,,PENDENTE,PENDENTE,NÃO,Ponta Grossa,PR,2026-02-05 01:54:33.557723 UTC
231c3777f1813c2b3315ee0638c87c37,3d6c153083ab8e98055cc725a670a1ae,491c9ee27bf7c36a4b78790cfda5a00a,,87bb05b02f67f5071a82bea089834683,2025-07-22,ATIVO,130,,,PENDENTE,PENDENTE,NÃO,Ponta Grossa,PR,2026-02-05 01:54:33.557723 UTC
9babc37b3a35b27922874fe02ffc7b83,69fffa702def291d6070db142d4bc185,1852dad0c8a0fa5c2092f2167d7986c7,1d273360f0e3117b88828095a9a97d21,87bb05b02f67f5071a82bea089834683,2024-10-05,INATIVO,100,,,PENDENTE,PENDENTE,NÃO,Ponta Grossa,PR,2026-02-05 01:54:33.557723 UTC
cddc3af99ae4f03487d287dc3e107103,6fe0d4e066100b1e62ae31bd9d43fe32,4c87e085b937fda2010f79e12baa8b85,039327cf6094bb5425b23b4cf1e07cf8,87bb05b02f67f5071a82bea089834683,2025-08-11,ATIVO,130,,,PENDENTE,PENDENTE,NÃO,Ponta Grossa,PR,2026-02-11 17:38:18.043103 UTC
a6a2c978a4d381b41a695bc2fe77049f,458d9d25c2567f98c17cff1efffe4de7,93ee224c42908936b270050cd6109274,faf4e18a4e0474e9cb522593fab9eb2f,87bb05b02f67f5071a82bea089834683,2025-01-02,INATIVO,100,,,PENDENTE,PENDENTE,NÃO,Ponta Grossa,PR,2026-02-05 01:54:33.557723 UTC
9365f08a34dee9cd4cd43235509d6e9a,e8651f1d48516c81ba73d78fd00675d5,6015abcca3d9b83c5d6cec2808ed9d61,fc49d36ad403e739009fc81a28848ccf,8d27a138a6178694b3a629a6534a781a,2025-09-12,ATIVO,100,,,PENDENTE,PENDENTE,NÃO,Uberlândia,MG,2026-02-11 17:35:21.290532 UTC
17c037225d7de4b188da3ec02dc588be,9186478abb0aa5e520fb77a2d4e96395,c6154dc52d7bd76f07ce1de360f811c8,c5ff60a916b9c10e247d5ec861e93bdf,8d27a138a6178694b3a629a6534a781a,2023-03-11,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Uberlândia,MG,2026-02-11 17:38:18.012557 UTC
9e84be02db1034208665e9f802a726a9,ddb454190265b120cad4a7cd745145b6,fd7b6dc6dc92aef3b98756c37b29a439,49a92e3ef4be804251b527eeb3d46540,8d27a138a6178694b3a629a6534a781a,2024-02-17,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Uberlândia,MG,2026-02-11 17:35:21.280893 UTC
d262f5e51cdaa5d2a58e60d597e6fc92,cb210437517b2faca0c3cea30ffb35cc,5c67d74b2aa4e30f9d6bead7fc35fa76,c1fac0d61c67c764b9d63d0ae939ecb5,8e29e47de5f8b443a14d4f734a6a648f,2024-08-23,ATIVO,130,,,PENDENTE,PENDENTE,NÃO,Jaboatão Dos Guararapes,PE,2026-02-11 17:38:18.029665 UTC
e26a48af98fa729cd5967875ff76787f,a4abad1f0b60ab62d8f4027ff9101f6d,41b6c385bd0025f71b03fec0d5e30da5,5ad7dbac8a52848fb1498f65ad723195,8e29e47de5f8b443a14d4f734a6a648f,2023-08-26,ATIVO,100,,,PENDENTE,PENDENTE,NÃO,Jaboatão Dos Guararapes,PE,2026-02-11 17:38:18.000039 UTC
c9f687cc66ba619e77d088750efaff5a,45eb7499999105d9480ef8f115190f48,65367870f5788d1bdfc57fbed74cab2d,f6ad0ee7cf274cee3407e1c28d842afb,999bf50e2663cd0fc2402477942a3d21,2025-02-14,INATIVO,100,,,PENDENTE,PENDENTE,NÃO,São Paulo,SP,2026-02-05 01:54:33.557723 UTC
0b05686ae748d323c5ceb1693a0d534d,cabb23a13041bf6f487ee83956e24af7,1d4c0bb20f0eadd71e996988c45d0e3f,69f4e4d93d0836a94113064e3c9674db,999bf50e2663cd0fc2402477942a3d21,2023-02-02,ATIVO,100,,,PENDENTE,PENDENTE,NÃO,São Paulo,SP,2026-02-11 17:38:18.007021 UTC
efc3f05c6ddf65acc65d1067ca8d15ad,76b215d29cda82c76e026f3f2191994d,1a7f0391fc89ab8afe7b5ba1eae8648f,3054e94827f0af424bb1e5d684771f04,999bf50e2663cd0fc2402477942a3d21,2025-05-08,ATIVO,100,,,PENDENTE,PENDENTE,NÃO,São Paulo,SP,2026-02-11 17:35:21.307301 UTC
ed154167a9721a15574aa74453bd2bdb,cf82ac70007d68437e9e63edda31873f,9e91f727b7a14698363dc9fa43567f6c,c96e552fa27865dbaa5767cb5c835f06,999bf50e2663cd0fc2402477942a3d21,2024-07-18,ATIVO,0,,,PENDENTE,PENDENTE,NÃO,São Paulo,SP,2026-02-11 17:38:18.014774 UTC
f00671bc6ff7362863946efe37368212,e0b9643e45bd017a1f0a74d2435b7adf,d432fff1f1b80b89ce5ce659757f6be8,,999bf50e2663cd0fc2402477942a3d21,2025-10-24,ATIVO,0,,,PENDENTE,PENDENTE,NÃO,São Paulo,SP,2026-02-05 01:54:33.557723 UTC
95a135330f632f6838988b86cc93c545,7026265de286ab9fa8bd369ba6972a04,230e3bc88b254b1e4dcf51921038d232,0c10c9647598e885eac20b1abc31ea85,999bf50e2663cd0fc2402477942a3d21,2026-02-03,ATIVO,100,,,PENDENTE,PENDENTE,NÃO,São Paulo,SP,2026-02-11 17:34:11.177241 UTC
917f35f9da206997f05de88334a188ef,43a3b28712573c5e13ba8f752c882ce7,2e8e4cb6903f1ce8c6eac6b2bfd368bc,36623852345d07e6c6df33880b978493,999bf50e2663cd0fc2402477942a3d21,2025-03-09,ATIVO,100,,,PENDENTE,PENDENTE,NÃO,São Paulo,SP,2026-02-11 17:35:21.330857 UTC
9f95c44aa2da11e5610f0c3e9c91f576,1ba1e27a8884b88c494964ec422a6d56,237e3c5f15e4838127ddc3051444960d,f4c9ed11937f946f56310ed9b625d150,a1f832a042468836426c664a42d51d2f,2023-05-06,ATIVO,180,,,PENDENTE,PENDENTE,NÃO,Jaboatão Dos Guararapes,PE,2026-02-11 17:38:18.018604 UTC
afebb26777423443817df4adc74a77d3,040c8fac544367ba249e5433a7f9a106,d41946cde9309fbe3bb064952af65dde,cc1aa2f9a7bc00bf65307c4c0c176922,a1f832a042468836426c664a42d51d2f,2025-02-05,ATIVO,180,,,PENDENTE,PENDENTE,NÃO,Jaboatão Dos Guararapes,PE,2026-02-11 17:38:18.050895 UTC
c8a1f99af67227b1b1696cbb6e6d80e4,3f5aacb9686ce513fc0d5d50823a5167,a0d449cd84b00d54e811fb3d8c99bff8,b10f2be71d772ed6cce2d58350eb62cc,a1f832a042468836426c664a42d51d2f,2026-02-13,ATIVO,180,,,PENDENTE,PENDENTE,NÃO,Jaboatão Dos Guararapes,PE,2026-02-11 17:38:18.019865 UTC
44d59a8531ff0e8c2d5cb69ab76c9681,9ac407b10bffb0270f49148a29818979,4c8923576d852fe9acba6bd8ea79c9bd,3997db46c193592cfb6468f7d7acb158,a1f832a042468836426c664a42d51d2f,2024-07-07,ATIVO,100,,,PENDENTE,PENDENTE,NÃO,Jaboatão Dos Guararapes,PE,2026-02-11 17:38:18.032410 UTC
a50243d7c6da56b6e4ecaa60e7a2de95,d3920966993d09410d9c6cf04ab7d433,813e37f54079704247ee3b71c52c06f2,,a6345b2ff3cc82e70d0d36b947fa27f2,2025-05-27,ATIVO,160,,,PENDENTE,PENDENTE,NÃO,Curitiba,PR,2026-02-05 01:54:33.557723 UTC
d7b689e56f75cc401b18680df7356ed3,edf6cb9c645b293d00fa248e345520e3,90f25e7db31647adb571435ff9913a88,,a6345b2ff3cc82e70d0d36b947fa27f2,2025-08-10,ATIVO,110,,,PENDENTE,PENDENTE,NÃO,Curitiba,PR,2026-02-05 01:54:33.557723 UTC
3d685477dbb1ae7cf3a0de4c018edc6f,6379375f0f6a7b29aed127d6ea4d9704,b175f20026800937b3d83091502fcb36,3033734c1107236d78d229657fc7b0a6,a6345b2ff3cc82e70d0d36b947fa27f2,2025-05-12,ATIVO,160,,,PENDENTE,PENDENTE,NÃO,Curitiba,PR,2026-02-11 17:38:18.031458 UTC
9fb4ca242ab2dceaea3958a01070e8a2,6e527cc26728480a579b6b750f6c940e,71be0f1440492186c6f6f142772995ec,2cd763afe452822d06fc6a64500e58db,a6345b2ff3cc82e70d0d36b947fa27f2,2026-01-23,ATIVO,110,,,PENDENTE,PENDENTE,NÃO,Curitiba,PR,2026-02-11 17:34:11.171936 UTC
6c7f6f34834b95a7e54da806d6cf39ad,bc39a14e08aa5bf1316e033ae66e63fb,c41018d546e1b5c7970b71050cbca89f,,a6345b2ff3cc82e70d0d36b947fa27f2,2025-04-29,ATIVO,160,,,PENDENTE,PENDENTE,NÃO,Curitiba,PR,2026-02-05 01:54:33.557723 UTC
9733157e76829c91f2b2c57b21dfee65,df2ccb2858d47f35da9cc38d93efa823,b018658d508dfe698c12f38e3615d1ac,6ee4f33413984768d72ffcfaa1d3c6f3,a6345b2ff3cc82e70d0d36b947fa27f2,2025-11-26,ATIVO,160,,,PENDENTE,PENDENTE,NÃO,Curitiba,PR,2026-02-11 17:35:21.316078 UTC
906468187eb2189d896962a72c5e3a64,6d3d3d594f22080366110da7647d6063,15eb3a3449a9c3018053f808d7289a7f,7a715e41ecec979f4f9d09fc99ecaa2f,aa3ea67dd4553133440c318fea1fa83e,2024-12-28,ATIVO,140,,,PENDENTE,PENDENTE,NÃO,Salvador,BA,2026-02-11 17:35:21.278738 UTC
013d3162694d0a7eb6fffc8a1eb0d6e9,58af615ac5d7ce51fb48e7e455b4d58d,7a6caea0503192656b5da59357c526e2,74f7213d967c551699307d7c528b0300,ac842cc326a70a6af22c79a34c996c8b,2025-10-21,ATIVO,90,,,PENDENTE,PENDENTE,NÃO,Anápolis,GO,2026-02-11 17:38:17.990716 UTC
e48632bd610ea1c7e42502674991799b,9d8009575f558ddb99e89e7cacbe1c48,0197eea0ab2bbf8f5fc4befff45b3646,424fe61773cd794798baf1cef37b9276,ac842cc326a70a6af22c79a34c996c8b,2024-12-04,ATIVO,90,,,PENDENTE,PENDENTE,NÃO,Anápolis,GO,2026-02-11 17:38:18.005421 UTC
f73df17a415176a06f0e303bf910ad84,e1a818c30ae0e7ba6acda2480e4025d6,0b1d8db3dd47232963846f15b5c8ba18,be736a94197f4b0db4db3068fb74fbb2,b05489840bb4497c4e100b5fadbb821f,2024-03-02,ATIVO,110,,,PENDENTE,PENDENTE,NÃO,Feira De Santana,BA,2026-02-11 17:38:18.049921 UTC
7e172951c18e876ef7939baa680a1a62,3378e4a2fe339d8424532c1b74652df1,cf648361602aa065e26a1788b1d3434d,3660c2fb900670419d2dd4f910929748,b05489840bb4497c4e100b5fadbb821f,2026-02-20,ATIVO,110,,,PENDENTE,PENDENTE,NÃO,Feira De Santana,BA,2026-02-11 17:38:18.043007 UTC
8873e4fef3849baa10f146358fc76da0,e7cfa1540e64381bd43599da46a27865,caa6fc030e455d53cd969275cd6a4086,3f86557a32b59c67e54528701ec5d2d1,b05489840bb4497c4e100b5fadbb821f,2025-06-27,ATIVO,120,,,PENDENTE,PENDENTE,NÃO,Feira De Santana,BA,2026-02-11 17:35:21.323812 UTC
95183c4c94fa61716848490c683c732b,ca5b46eac39a176426619a71c6f9c1ae,cb667dcc212d00a61ffd65044c5c1685,b4612e168248fdd88ae80083f4647557,b05489840bb4497c4e100b5fadbb821f,2026-01-20,ATIVO,110,,,PENDENTE,PENDENTE,NÃO,Feira De Santana,BA,2026-02-11 17:35:21.302198 UTC
2c57a4780ea28b8d55c57d5511099df1,92a66d663c44b11b150bfc54bbde54e2,90f61fdcd3c837c10df15323abe712ee,fd91bf3d1e0d4ed110e198ba95668922,b05489840bb4497c4e100b5fadbb821f,2025-04-19,ATIVO,110,,,PENDENTE,PENDENTE,NÃO,Feira De Santana,BA,2026-02-11 17:38:17.998675 UTC
5356ac64bc47a6c7aab8c82cd836d7ca,f4bc551bbbe78262e37b0f6a2f4387f4,8eb2c9ee0ba7565f81e575507ac01449,42f00fd7e36d9f455741c8fc68fd8702,b1446b8bf356957bfb240f86f87f5306,2023-07-04,ATIVO,90,,,PENDENTE,PENDENTE,NÃO,Blumenau,SC,2026-02-11 17:38:18.000135 UTC
95265909dd63c7cf61ff8a771d551ed7,99f3e9d4c67bace8a7a121c3d18ab92a,7cbddd6b4754711ab2fa23a28996f22c,3ebb627e3459a8d8dbab67cff20da1b7,b1446b8bf356957bfb240f86f87f5306,2025-05-23,ATIVO,90,,,PENDENTE,PENDENTE,NÃO,Blumenau,SC,2026-02-11 17:35:21.305811 UTC
9f8cd2bcada1efa252e577349539f9bb,67e2d1e71a4ceaf0a24c6027f29a32d3,2539f0f8117b63ce7b138bfb452b3e4f,ef5e1a8e068e2b8b73948d4464fbcd3e,b6706f0b2808140380593dd99e10fecd,2025-04-21,ATIVO,150,,,PENDENTE,PENDENTE,NÃO,Goiânia,GO,2026-02-11 17:35:21.322324 UTC
d90fd0603024ee2df1ab453ad814dfc4,f69d985b328cbf9aaf14122f716cb2b2,3ef77a65bb61ee78bfbcd5771d1bba72,115c5e004b6b543bb8119b44ee3ff839,b6706f0b2808140380593dd99e10fecd,2024-09-08,ATIVO,110,,,PENDENTE,PENDENTE,NÃO,Goiânia,GO,2026-02-11 17:38:18.031733 UTC
3354a356095b724286163c81643f55b6,1107ad8914984cccf9db195dc0d9886d,c1aba6a58687c156c2b3833eafccd58e,dee1e79eb477a4d23d389d4c0dbf5263,b6706f0b2808140380593dd99e10fecd,2026-02-01,ATIVO,110,,,PENDENTE,PENDENTE,NÃO,Goiânia,GO,2026-02-11 17:35:21.291261 UTC
